Region,District,Ward,Village,Total Population
Dodoma,Chemba,msaada,changamka,1
Dodoma,Chemba,msaada,msaada,2
Dodoma,Chemba,msaada,majengo mapya,340
Dodoma,Chemba,msaada,songambele,1
Dodoma,Chemba,kimaha,wisuzaje,659
Dodoma,Chemba,kimaha,mwaikisabe,4
Dodoma,Chemba,kimaha,chukuruma,2
Dodoma,Chemba,kimaha,mwailanje,5
Dodoma,Chemba,churuku,jinjo,2
Dodoma,Chemba,churuku,churuku,4
Dodoma,Chemba,churuku,kinkima,4
Dodoma,Chemba,songoro,madaha,2
Dodoma,Chemba,songoro,chioli,2
Dodoma,Chemba,songoro,songoro,4
Dodoma,Chemba,songoro,hamai,3
Dodoma,Chemba,mondo,mondo,5
Dodoma,Chemba,mondo,pongai,2
Dodoma,Chemba,mondo,waida,3
Dodoma,Chemba,dalai,dalai,3
Dodoma,Chemba,dalai,tandala,6
Dodoma,Chemba,dalai,mtakuja,3
Dodoma,Chemba,dalai,piho,631
Dodoma,Chemba,dalai,kelema maziwani,3
Dodoma,Chemba,jangalo,mlongia,5
Dodoma,Chemba,jangalo,itolwa,9
Dodoma,Chemba,jangalo,jangalo,4
Dodoma,Chemba,mrijo,nkulari,2
Dodoma,Chemba,mrijo,mrijo chini,5
Dodoma,Chemba,mrijo,mrijo juu,3
Dodoma,Chemba,mrijo,magasa,2
Dodoma,Chemba,mrijo,isusumya,2
Dodoma,Chemba,chandama,mapango,3
Dodoma,Chemba,chandama,chandama,5
Dodoma,Chemba,chandama,soya,11
Dodoma,Chemba,goima,goima,3
Dodoma,Chemba,goima,jenjeluse,1
Dodoma,Chemba,goima,igunga,3
Dodoma,Chemba,goima,mirambo,2
Dodoma,Chemba,goima,makamaka,2
Dodoma,Chemba,chemba,chemba,1
Dodoma,Chemba,chemba,chambalo,2
Dodoma,Chemba,chemba,ombiri,4
Dodoma,Chemba,chemba,pangalua,3
Dodoma,Chemba,chemba,kambi ya nyasa,2
Dodoma,Chemba,chemba,kidoka,4
Dodoma,Chemba,paranga,isini,1
Dodoma,Chemba,paranga,kelema balai,3
Dodoma,Chemba,paranga,sori,2
Dodoma,Chemba,paranga,cheku,3
Dodoma,Chemba,paranga,paranga,1
Dodoma,Chemba,paranga,kelema kuu,2
Dodoma,Chemba,gwandi,gwandi,1
Dodoma,Chemba,gwandi,rofati,2
Dodoma,Chemba,gwandi,tumbakose,2
Dodoma,Chemba,gwandi,hawelo,1
Dodoma,Chemba,gwandi,humekwa,1
Dodoma,Chemba,farkwa,bubutole,1
Dodoma,Chemba,farkwa,mombose,1
Dodoma,Chemba,farkwa,farkwa,2
Dodoma,Chemba,farkwa,donsee,482
Dodoma,Chemba,farkwa,bugenika,2
Dodoma,Chemba,farkwa,gonga,3
Dodoma,Chemba,mpendo,mpendo,3
Dodoma,Chemba,mpendo,kubi,1
Dodoma,Chemba,mpendo,hamia,3
Dodoma,Chemba,sanzawa,sanzawa,6
Dodoma,Chemba,sanzawa,gungi,1
Dodoma,Chemba,sanzawa,motto,2
Dodoma,Chemba,sanzawa,gumbu,2
Dodoma,Chemba,kwamtoro,kwamtoro,2
Dodoma,Chemba,kwamtoro,poro banguma,2
Dodoma,Chemba,kwamtoro,kurio,2
Dodoma,Chemba,kwamtoro,msera,1
Dodoma,Chemba,kwamtoro,ndoroboni,3
Dodoma,Chemba,lalta,magambua,1
Dodoma,Chemba,lalta,manantu,740
Dodoma,Chemba,lalta,wairo,2
Dodoma,Chemba,lalta,handa,3
Dodoma,Chemba,lalta,lahoda,3
Dodoma,Chemba,lalta,ilasee,706
Dodoma,Chemba,lalta,kisande,1
Arusha,Monduli,engaruka,engaruka juu,6
Arusha,Monduli,engaruka,engaruka chini,5
Arusha,Monduli,selela,selela,7
Arusha,Monduli,selela,mbaashi,2
Arusha,Monduli,monduli juu,emairete,4
Arusha,Monduli,monduli juu,eluai,4
Arusha,Monduli,monduli juu,enguiki,4
Arusha,Monduli,monduli juu,mfereji,5
Arusha,Monduli,engutoto,sinon -ngarash,2
Arusha,Monduli,engutoto,olarash,2
Arusha,Monduli,engutoto,mlimani,2
Arusha,Monduli,monduli mjini,sabasaba,2
Arusha,Monduli,monduli mjini,monduli,3
Arusha,Monduli,monduli mjini,mashariki,2
Arusha,Monduli,monduli mjini,sinoni kati,1
Arusha,Monduli,moita,moita kipok,3
Arusha,Monduli,moita,moita kilorit,3
Arusha,Monduli,moita,moita bwawani,4
Arusha,Monduli,moita,kilimatinde,2
Arusha,Monduli,sepeko,arkaria,3
Arusha,Monduli,sepeko,lendikinya,3
Arusha,Monduli,sepeko,lashaine,5
Arusha,Monduli,sepeko,arkatani,4
Arusha,Monduli,sepeko,mti mmoja,2
Arusha,Monduli,lolkisale,lolkisale,9
Arusha,Monduli,lolkisale,tukusi,1
Arusha,Monduli,makuyuni,makuyuni,6
Arusha,Monduli,makuyuni,naiti,2
Arusha,Monduli,makuyuni,mbuyuni,3
Arusha,Monduli,makuyuni,makuyuni,38
Arusha,Monduli,esilalei,losirwa,9
Arusha,Monduli,esilalei,esilalei,4
Arusha,Monduli,esilalei,oltukai,2
Arusha,Monduli,mto wa mbu,barabarani,11
Arusha,Monduli,lepurko,losimingori,4
Arusha,Monduli,lepurko,lepurko,5
Arusha,Monduli,meserani,meserani juu,7
Arusha,Monduli,meserani,meserani chini,2
Arusha,Monduli,meserani,naalarami,2
Arusha,Monduli,mswakini,mswakini chini,2
Arusha,Monduli,mswakini,mswakini juu,2
Arusha,Monduli,mswakini,naitolia,2
Arusha,Monduli,majengo,migombani,4
Arusha,Monduli,majengo,majengo,4
Arusha,Meru,ngarenanyuki,ngabobo,3
Arusha,Meru,ngarenanyuki,olkong'wado,8
Arusha,Meru,ngarenanyuki,kisimiri chini,3
Arusha,Meru,ngarenanyuki,kisimiri juu,2
Arusha,Meru,ngarenanyuki,uwiro,4
Arusha,Meru,leguruki,miririnyi,3
Arusha,Meru,leguruki,shishton,4
Arusha,Meru,leguruki,maruvano,4
Arusha,Meru,leguruki,leguruki,4
Arusha,Meru,leguruki,nkoasenga,3
Arusha,Meru,king'ori,king'ori,5
Arusha,Meru,king'ori,nsengony,5
Arusha,Meru,king'ori,ngajisosia,3
Arusha,Meru,king'ori,kolila,4
Arusha,Meru,king'ori,malula,4
Arusha,Meru,king'ori,mareu,3
Arusha,Meru,maji ya chai,ngurdoto,4
Arusha,Meru,maji ya chai,maji ya chai,5
Arusha,Meru,maji ya chai,kitefu,4
Arusha,Meru,maji ya chai,imbaseny,12
Arusha,Meru,maji ya chai,ngong'ongare,4
Arusha,Meru,kikatiti,sakila,5
Arusha,Meru,kikatiti,kikatiti,9
Arusha,Meru,kikatiti,ngyeku,3
Arusha,Meru,maroroni,kwaugoro,5
Arusha,Meru,maroroni,maroroni,5
Arusha,Meru,maroroni,samaria,4
Arusha,Meru,makiba,majengo,5
Arusha,Meru,makiba,makiba,4
Arusha,Meru,makiba,patanumbe,3
Arusha,Meru,mbuguni,mikungani,3
Arusha,Meru,mbuguni,mbuguni,5
Arusha,Meru,mbuguni,shambarai burka,4
Arusha,Meru,mbuguni,msitu wa mbogo,1
Arusha,Meru,mbuguni,kikuletwa,3
Arusha,Meru,kikwe,nambala,2
Arusha,Meru,kikwe,kikwe,2
Arusha,Meru,kikwe,maweni,994
Arusha,Meru,kikwe,karangai,2
Arusha,Meru,kikwe,valeska,3
Arusha,Meru,usa river,leki tatu,3
Arusha,Meru,usa river,manyata,1
Arusha,Meru,usa river,usa river,19
Arusha,Meru,nkoaranga,nkoanekoli,3
Arusha,Meru,nkoaranga,sangananu,1
Arusha,Meru,nkoaranga,nshupu,4
Arusha,Meru,nkoaranga,nkoaranga,3
Arusha,Meru,nkoaranga,ngyani,3
Arusha,Meru,poli,poli,2
Arusha,Meru,poli,ndatu,5
Arusha,Meru,poli,njoro,2
Arusha,Meru,seela sing'isi,seela,3
Arusha,Meru,seela sing'isi,sing'is,7
Arusha,Meru,akheri,akheri,2
Arusha,Meru,akheri,patandi,7
Arusha,Meru,akheri,nguruma,5
Arusha,Meru,nkoanrua,loita-nkoamala,2
Arusha,Meru,nkoanrua,kipande-nkoavele,3
Arusha,Meru,nkoanrua,nkoanrua,4
Arusha,Meru,nkoanrua,ambureni-moivaro,9
Arusha,Meru,songoro,ushili,1
Arusha,Meru,songoro,sura,2
Arusha,Meru,songoro,urisho,2
Arusha,Meru,songoro,songoro,2
Arusha,Meru,songoro,mulala,2
Arusha,Meru,songoro,kilinga,2
Arusha,Meru,nkoarisambu,mfulony,2
Arusha,Meru,nkoarisambu,nkoarisambu,3
Arusha,Meru,nkoarisambu,kimundo,3
Arusha,Arusha Mjini,kati,bondeni,1
Arusha,Arusha Mjini,kati,pangani,2
Arusha,Arusha Mjini,kaloleni,mita mia mbili,4
Arusha,Arusha Mjini,kaloleni,kaloleni mashariki,4
Arusha,Arusha Mjini,kaloleni,kaloleni magharibi,2
Arusha,Arusha Mjini,sekei,goliondoi,311
Arusha,Arusha Mjini,sekei,naura,1
Arusha,Arusha Mjini,sekei,sanawari,4
Arusha,Arusha Mjini,sekei,naurei,2
Arusha,Arusha Mjini,sekei,mahakama,1
Arusha,Arusha Mjini,sekei,aicc,543
Arusha,Arusha Mjini,kimandolu,kijenge kusini,5
Arusha,Arusha Mjini,kimandolu,kijenge kaskazini,6
Arusha,Arusha Mjini,kimandolu,tindigani,9
Arusha,Arusha Mjini,kimandolu,kityangari,7
Arusha,Arusha Mjini,baraa,kiroshi,3
Arusha,Arusha Mjini,baraa,ofisini,3
Arusha,Arusha Mjini,baraa,kwa mrefu,3
Arusha,Arusha Mjini,baraa,sorenyi,4
Arusha,Arusha Mjini,oloirien,suye,4
Arusha,Arusha Mjini,oloirien,meiroti,3
Arusha,Arusha Mjini,oloirien,moivoi,4
Arusha,Arusha Mjini,oloirien,mwanama,4
Arusha,Arusha Mjini,oloirien,mbeshere,2
Arusha,Arusha Mjini,oloirien,roman catholic,2
Arusha,Arusha Mjini,themi,old police line,2
Arusha,Arusha Mjini,themi,corridor,987
Arusha,Arusha Mjini,themi,aicc flats,1
Arusha,Arusha Mjini,themi,themi mashariki,6
Arusha,Arusha Mjini,lemara,sunflag,908
Arusha,Arusha Mjini,lemara,kikokwaru a,3
Arusha,Arusha Mjini,lemara,korongoni,4
Arusha,Arusha Mjini,lemara,kikokwaru 'b',4
Arusha,Arusha Mjini,lemara,lemara kati,4
Arusha,Arusha Mjini,lemara,olepolos,1
Arusha,Arusha Mjini,lemara,ilikirouwa,2
Arusha,Arusha Mjini,terrat,bondeni kati,1
Arusha,Arusha Mjini,terrat,olkungu,510
Arusha,Arusha Mjini,terrat,erangau,402
Arusha,Arusha Mjini,terrat,laitayock,1
Arusha,Arusha Mjini,terrat,engavunet,673
Arusha,Arusha Mjini,terrat,imetong'wa,533
Arusha,Arusha Mjini,terrat,masikiria,1
Arusha,Arusha Mjini,terrat,olevolos,906
Arusha,Arusha Mjini,terrat,elwanyi,571
Arusha,Arusha Mjini,terrat,ngorienito,556
Arusha,Arusha Mjini,terrat,madosoito,688
Arusha,Arusha Mjini,terrat,oldonyo kumur,596
Arusha,Arusha Mjini,terrat,embararuwai,592
Arusha,Arusha Mjini,terrat,kati,807
Arusha,Arusha Mjini,terrat,murieti,2
Arusha,Arusha Mjini,terrat,mashariki,679
Arusha,Arusha Mjini,terrat,kati,500
Arusha,Arusha Mjini,terrat,terrat,687
Arusha,Arusha Mjini,terrat,mlimani,8
Arusha,Arusha Mjini,sokon i,longidong,9
Arusha,Arusha Mjini,sokon i,lolovono,10
Arusha,Arusha Mjini,sokon i,madukani,8
Arusha,Arusha Mjini,sokon i,kanisani,8
Arusha,Arusha Mjini,sokon i,sainevuno,3
Arusha,Arusha Mjini,sokon i,olevolos,4
Arusha,Arusha Mjini,sokon i,makao mapya,4
Arusha,Arusha Mjini,sokon i,migungani,4
Arusha,Arusha Mjini,sokon i,olmukeya,8
Arusha,Arusha Mjini,sokon i,olnjavutian,4
Arusha,Arusha Mjini,sokon i,mlimani,3
Arusha,Arusha Mjini,sokon i,engosengiu,4
Arusha,Arusha Mjini,sokon i,muriet,5
Arusha,Arusha Mjini,daraja 2,darajani,3
Arusha,Arusha Mjini,daraja 3,ndarvoi,5
Arusha,Arusha Mjini,daraja 4,kati,2
Arusha,Arusha Mjini,daraja 5,sanare,4
Arusha,Arusha Mjini,daraja 6,ally nyanya,3
Arusha,Arusha Mjini,daraja 7,jamhuri,2
Arusha,Arusha Mjini,unga ltd,osterbay,3
Arusha,Arusha Mjini,unga ltd,darajani,3
Arusha,Arusha Mjini,unga ltd,tindiga,4
Arusha,Arusha Mjini,unga ltd,makaburi ya baniani,3
Arusha,Arusha Mjini,unga ltd,esso,3
Arusha,Arusha Mjini,unga ltd,viwandani,2
Arusha,Arusha Mjini,sombetini,olamuriaki,3
Arusha,Arusha Mjini,sombetini,kirika a,5
Arusha,Arusha Mjini,sombetini,simanjiro,16
Arusha,Arusha Mjini,sombetini,osunyai,17
Arusha,Arusha Mjini,sombetini,kirika b,7
Arusha,Arusha Mjini,ngarenaro,darajani,2
Arusha,Arusha Mjini,ngarenaro,olmatejo,3
Arusha,Arusha Mjini,ngarenaro,kambi ya fisi,4
Arusha,Arusha Mjini,ngarenaro,mita mia mbili,2
Arusha,Arusha Mjini,ngarenaro,technical,2
Arusha,Arusha Mjini,ngarenaro,nhc,841
Arusha,Arusha Mjini,levolos,levolos,6
Arusha,Arusha Mjini,levolos,majengo,3
Arusha,Arusha Mjini,engutoto,block c 1,2
Arusha,Arusha Mjini,engutoto,block c 2,1
Arusha,Arusha Mjini,engutoto,block d,2
Arusha,Arusha Mjini,engutoto,block f,980
Arusha,Arusha Mjini,engutoto,block h,1
Arusha,Arusha Mjini,engutoto,block j,349
Arusha,Arusha Mjini,elerai,remtula,1
Arusha,Arusha Mjini,elerai,ngurumo,1
Arusha,Arusha Mjini,elerai,mama musa,1
Arusha,Arusha Mjini,elerai,majengo b,896
Arusha,Arusha Mjini,elerai,majengo a,2
Arusha,Arusha Mjini,elerai,urundini,2
Arusha,Arusha Mjini,elerai,shuma,1
Arusha,Arusha Mjini,elerai,kware,5
Arusha,Arusha Mjini,elerai,sakina,5
Arusha,Arusha Mjini,elerai,olmatejo b,5
Arusha,Arusha Mjini,elerai,olmatejo a,9
Arusha,Arusha Mjini,elerai,samanga,2
Arusha,Arusha Mjini,elerai,sakon,1
Arusha,Arusha Mjini,elerai,azimio,5
Arusha,Arusha Mjini,olasiti,mrongoine,1
Arusha,Arusha Mjini,olasiti,olteves,2
Arusha,Arusha Mjini,olasiti,mateves,2
Arusha,Arusha Mjini,olasiti,ngaramtoni chini,2
Arusha,Arusha Mjini,olasiti,kimindolosi,3
Arusha,Arusha Mjini,olasiti,oloresho,5
Arusha,Arusha Mjini,olasiti,burka,7
Arusha,Arusha Mjini,olasiti,olkeriani,9
Arusha,Arusha Mjini,olasiti,olasiti,5
Arusha,Arusha Mjini,moshono,olkeriyan,5
Arusha,Arusha Mjini,moshono,moshono,10
Arusha,Arusha Mjini,moshono,moivaro,6
Arusha,Karatu,karatu,gyekrum arusha,6
Arusha,Karatu,karatu,gyekrum lambo,6
Arusha,Karatu,karatu,karatu mjini,15
Arusha,Karatu,endamarariek,basodowish,5
Arusha,Karatu,endamarariek,endalah,5
Arusha,Karatu,endamarariek,getamock,6
Arusha,Karatu,endamarariek,endamarariek,6
Arusha,Karatu,endamarariek,khusumay,2
Arusha,Karatu,buger,endonyawet,3
Arusha,Karatu,buger,ayalaliyo,3
Arusha,Karatu,buger,buger,4
Arusha,Karatu,endabash,qaru,5
Arusha,Karatu,endabash,endabash,8
Arusha,Karatu,endabash,kinihhe,2
Arusha,Karatu,kansay,kambi ya faru,4
Arusha,Karatu,kansay,kansay,4
Arusha,Karatu,kansay,laja,1
Arusha,Karatu,kansay,ngaibara,2
Arusha,Karatu,kansay,umbang'w,3
Arusha,Karatu,baray,qangdend,6
Arusha,Karatu,baray,mbuganyekundu,5
Arusha,Karatu,baray,jobaj,4
Arusha,Karatu,baray,dumbechand,4
Arusha,Karatu,baray,matala,6
Arusha,Karatu,mang'ola,maleckchand,4
Arusha,Karatu,mang'ola,laghangareri,2
Arusha,Karatu,daa,changarawe,2
Arusha,Karatu,daa,endashang'wet,3
Arusha,Karatu,daa,mang'ola juu,4
Arusha,Karatu,daa,makhoromba,2
Arusha,Karatu,oldean,oldean,7
Arusha,Karatu,qurus,gongali,6
Arusha,Karatu,qurus,qurus,3
Arusha,Karatu,qurus,bashay,7
Arusha,Karatu,ganako,ayalabe,4
Arusha,Karatu,ganako,tloma,11
Arusha,Karatu,rhotia,kilima moja,5
Arusha,Karatu,rhotia,chemchem,4
Arusha,Karatu,rhotia,rhotia kainam,4
Arusha,Karatu,rhotia,rhotia kati,7
Arusha,Karatu,rhotia,kilimatembo,4
Arusha,Karatu,mbulumbulu,lositete,3
Arusha,Karatu,mbulumbulu,upper kitete,5
Arusha,Karatu,mbulumbulu,slahhamo,4
Arusha,Karatu,mbulumbulu,kitete,3
Arusha,Karatu,mbulumbulu,kambi ya simba,6
Arusha,Karatu,endamaghang,endamaghang,3
Arusha,Karatu,endamaghang,mang'ola barazani,14
Arusha,Ngorongoro,orgosorok,enguserosambu,7
Arusha,Ngorongoro,orgosorok,sakala,2
Arusha,Ngorongoro,orgosorok,loliondo,3
Arusha,Ngorongoro,digodigo,tinaga,1
Arusha,Ngorongoro,digodigo,kisangiro,2
Arusha,Ngorongoro,digodigo,digodigo,3
Arusha,Ngorongoro,digodigo,mgholo,2
Arusha,Ngorongoro,oldonyosambu,oldonyosambu,5
Arusha,Ngorongoro,pinyinyi,pinyinyi,5
Arusha,Ngorongoro,pinyinyi,ngaresero,4
Arusha,Ngorongoro,sale,sale,4
Arusha,Ngorongoro,malambo,malambo,9
Arusha,Ngorongoro,malambo,piyaya,5
Arusha,Ngorongoro,naiyobi,naiyobi,5
Arusha,Ngorongoro,naiyobi,kapenjiro,4
Arusha,Ngorongoro,nainokanoka,bulat,5
Arusha,Ngorongoro,nainokanoka,irkeepus,6
Arusha,Ngorongoro,nainokanoka,nainokanoka,3
Arusha,Ngorongoro,olbalbal,meshili,5
Arusha,Ngorongoro,olbalbal,ngoile,4
Arusha,Ngorongoro,ngorongoro,misigiyo,7
Arusha,Ngorongoro,ngorongoro,oloirobi,4
Arusha,Ngorongoro,ngorongoro,makao,1
Arusha,Ngorongoro,enduleni,enduleni,9
Arusha,Ngorongoro,enduleni,esere,3
Arusha,Ngorongoro,enduleni,olpiro,1
Arusha,Ngorongoro,kakesio,kakesio,3
Arusha,Ngorongoro,kakesio,osinoni,3
Arusha,Ngorongoro,arash,arash,8
Arusha,Ngorongoro,soit-sambu,soit-sambu,11
Arusha,Ngorongoro,enguserosambu,enguserosambu,2
Arusha,Ngorongoro,oloirien,oloirien magaiduru,9
Arusha,Ngorongoro,samunge,yasi mdito,2
Arusha,Ngorongoro,samunge,samunge,2
Arusha,Ngorongoro,samunge,mgongo,3
Arusha,Ngorongoro,alailelai,alailelai,7
Arusha,Ngorongoro,maalon,losoito-maalon,4
Arusha,Ngorongoro,ololosokwan,ololosokwan,7
Arusha,Ngorongoro,oloipiri,soit-sambu,2
Arusha,Ngorongoro,oloipiri,oloipiri,2
Arusha,Arusha,oldonyosambu,losinoni,6
Arusha,Arusha,oldonyosambu,oldonyowas,3
Arusha,Arusha,oldonyosambu,lemong'o,8
Arusha,Arusha,olkokola,lengijave,7
Arusha,Arusha,olkokola,ilkurot,5
Arusha,Arusha,olkokola,olkokola,7
Arusha,Arusha,olkokola,lemanyata,6
Arusha,Arusha,ilkiding'a,ilkisongo,3
Arusha,Arusha,ilkiding'a,oloigeruno,5
Arusha,Arusha,ilkiding'a,ilkidinga,3
Arusha,Arusha,bangata,bangata,4
Arusha,Arusha,bangata,midawe,2
Arusha,Arusha,bangata,sasi,3
Arusha,Arusha,sokon ii,ng'ires,4
Arusha,Arusha,sokon ii,oldadai,6
Arusha,Arusha,sokon ii,sokon ii,5
Arusha,Arusha,sokon ii,sekei,16
Arusha,Arusha,oltoroto,oldonyo sapuk,2
Arusha,Arusha,oltoroto,olgilai,4
Arusha,Arusha,oltoroto,kivulul,4
Arusha,Arusha,oltoroto,ilkirevi,6
Arusha,Arusha,moivo,oltulelei,6
Arusha,Arusha,moivo,moivo,18
Arusha,Arusha,moivo,ilkiroriti,3
Arusha,Arusha,kiranyi,kiranyi,8
Arusha,Arusha,kiranyi,ilkiurei,17
Arusha,Arusha,kimnyaki,olmringaringa,3
Arusha,Arusha,oltrumet,ekenywa,7
Arusha,Arusha,oltrumet,ilkiushin,3
Arusha,Arusha,mwandeti,engalaon,4
Arusha,Arusha,mwandeti,engurtoto,4
Arusha,Arusha,mwandeti,losikito,5
Arusha,Arusha,mwandeti,imbibia,4
Arusha,Arusha,mussa,olchorovus,4
Arusha,Arusha,mussa,likamba,5
Arusha,Arusha,mussa,oloitushura,2
Arusha,Arusha,mussa,nengung'u,1
Arusha,Arusha,kisongo,ilkerin,2
Arusha,Arusha,kisongo,engorola,3
Arusha,Arusha,kisongo,loovilukuny,2
Arusha,Arusha,kisongo,lesiraa,2
Arusha,Arusha,mateves,ngurbob,9
Arusha,Arusha,mateves,lemugur,2
Arusha,Arusha,mateves,laroi,5
Arusha,Arusha,oljoro,mbuyuni,4
Arusha,Arusha,oljoro,oljoro,2
Arusha,Arusha,oljoro,mirongoine,2
Arusha,Arusha,bwawani,mungushi,2
Arusha,Arusha,bwawani,bwawani,5
Arusha,Arusha,bwawani,themi ya simba,3
Arusha,Arusha,bwawani,kigongoni,1
Arusha,Arusha,nduruma,mzimuni,2
Arusha,Arusha,nduruma,nduruma,3
Arusha,Arusha,nduruma,marurani,5
Arusha,Arusha,nduruma,majimoto,2
Arusha,Arusha,mlangarini,kiseriani,5
Arusha,Arusha,mlangarini,mlangarini,5
Arusha,Arusha,mlangarini,manyire,3
Arusha,Arusha,sambasha,sambasha,4
Arusha,Arusha,sambasha,timbolo,3
Arusha,Arusha,sambasha,shiboro,3
Arusha,Arusha,olorieni,saitabau,3
Arusha,Arusha,olorieni,siwandeti,4
Arusha,Arusha,olorieni,olorien,9
Arusha,Arusha,olorieni,olosiva,6
Arusha,Arusha,olmotonyi,olmotonyi,4
Arusha,Arusha,olmotonyi,ngaramtoni,5
Arusha,Arusha,olmotonyi,kimnyaki,3
Arusha,Arusha,olmotonyi,olevolos,6
Arusha,Longido,ketumbeine,orkejuloongishu,7
Arusha,Longido,engikaret,kiserian,3
Arusha,Longido,engikaret,engikaret,3
Arusha,Longido,eleng'ata dapash,noondoto,5
Arusha,Longido,eleng'ata dapash,olchoroonyokie,2
Arusha,Longido,eleng'ata dapash,eleng'ata dapash,3
Arusha,Longido,ilorienito,ilorienito,4
Arusha,Longido,ilorienito,losirwa,2
Arusha,Longido,gelai meirugoi,magadini,2
Arusha,Longido,gelai meirugoi,meirugoi,7
Arusha,Longido,gelai lumbwa,alaililai,3
Arusha,Longido,gelai lumbwa,lumbwa,3
Arusha,Longido,matale,matale b,1
Arusha,Longido,matale,matele a,3
Arusha,Longido,engarenaibor,sinonik,3
Arusha,Longido,engarenaibor,ngoswaki,4
Arusha,Longido,engarenaibor,mairowa,5
Arusha,Longido,mundarara,mundarara,5
Arusha,Longido,mundarara,orgira,2
Arusha,Longido,kimokouwa,eworendeke,5
Arusha,Longido,kimokouwa,kimokouwa,3
Arusha,Longido,namanga,namanga,9
Arusha,Longido,orbomba,longido,8
Arusha,Longido,longido,madukani,2
Arusha,Longido,tingatinga,sinya,4
Arusha,Longido,tingatinga,tingatinga,2
Arusha,Longido,tingatinga,ngereyani,4
Arusha,Longido,olmolog,elerai,2
Arusha,Longido,olmolog,olmolog,3
Arusha,Longido,olmolog,lerang'wa,4
Arusha,Longido,kamwanga,kitendeni,1
Arusha,Longido,kamwanga,irkaswa,5
Arusha,Longido,kamwanga,kamwanga,4
Kilimanjaro ,Rombo ,mamsera,mamsera juu,2
Kilimanjaro ,Rombo ,mamsera,mamsera kati,2
Kilimanjaro ,Rombo ,mamsera,mamsera chini,2
Kilimanjaro ,Rombo ,mamsera,chala,3
Kilimanjaro ,Rombo ,mahida,nguduni,4
Kilimanjaro ,Rombo ,mahida,mahango,4
Kilimanjaro ,Rombo ,mengwe,mengwe juu,3
Kilimanjaro ,Rombo ,mengwe,mengwe chini,3
Kilimanjaro ,Rombo ,keni  mengeni,mengeni kitasha,3
Kilimanjaro ,Rombo ,keni  mengeni,mengeni chini,3
Kilimanjaro ,Rombo ,keni  mengeni,mfuruwashe,138
Kilimanjaro ,Rombo ,keni  mengeni,mfuruwashe,2
Kilimanjaro ,Rombo ,aleni,aleni chini,10
Kilimanjaro ,Rombo ,shimbi,shimbi mashami,3
Kilimanjaro ,Rombo ,shimbi,shimbi masho,3
Kilimanjaro ,Rombo ,shimbi,shimbi kati,6
Kilimanjaro ,Rombo ,shimbi,shimbi mashariki,3
Kilimanjaro ,Rombo ,makiidi,maharo,3
Kilimanjaro ,Rombo ,makiidi,makiidi,6
Kilimanjaro ,Rombo ,kelamfua mokala,mokala,4
Kilimanjaro ,Rombo ,kelamfua mokala,kelamfua,4
Kilimanjaro ,Rombo ,kelamfua mokala,ibukoni,6
Kilimanjaro ,Rombo ,ushiri ikuini,ubaa,2
Kilimanjaro ,Rombo ,ushiri ikuini,ushiri,5
Kilimanjaro ,Rombo ,ushiri ikuini,ikuini,2
Kilimanjaro ,Rombo ,mrao keryo,keryo,3
Kilimanjaro ,Rombo ,mrao keryo,mrao,3
Kilimanjaro ,Rombo ,mrao keryo,mmomwe,2
Kilimanjaro ,Rombo ,mrao keryo,mashuva,987
Kilimanjaro ,Rombo ,kirwa keni,keni,3
Kilimanjaro ,Rombo ,kirwa keni,kirwa,3
Kilimanjaro ,Rombo ,kirwa keni,kiraeni,2
Kilimanjaro ,Rombo ,katangara mrere,mrere,6
Kilimanjaro ,Rombo ,katangara mrere,katangara,5
Kilimanjaro ,Rombo ,kisale msaranga,kisale,3
Kilimanjaro ,Rombo ,kisale msaranga,mahorosha,3
Kilimanjaro ,Rombo ,kisale msaranga,msaranga,3
Kilimanjaro ,Rombo ,olele,kilema,3
Kilimanjaro ,Rombo ,olele,kooti,4
Kilimanjaro ,Rombo ,kirongo samanga,samanga,5
Kilimanjaro ,Rombo ,kirongo samanga,kirogo juu,3
Kilimanjaro ,Rombo ,kirongo samanga,kirongo chini,7
Kilimanjaro ,Rombo ,kitirima kingachi,msinga,3
Kilimanjaro ,Rombo ,kitirima kingachi,lessoroma,4
Kilimanjaro ,Rombo ,kitirima kingachi,kwalakamu,3
Kilimanjaro ,Rombo ,kitirima kingachi,leto,5
Kilimanjaro ,Rombo ,kitirima kingachi,kingachi,3
Kilimanjaro ,Rombo ,ubetu kahe,ubetu,8
Kilimanjaro ,Rombo ,ubetu kahe,ngaseni,5
Kilimanjaro ,Rombo ,ubetu kahe,kahe,7
Kilimanjaro ,Rombo ,nanjara reha,nayeme,7
Kilimanjaro ,Rombo ,nanjara reha,urauri,8
Kilimanjaro ,Rombo ,nanjara reha,msangai,5
Kilimanjaro ,Rombo ,nanjara reha,kibaoni,7
Kilimanjaro ,Rombo ,tarakea- motamburu,kikelelwa,9
Kilimanjaro ,Rombo ,tarakea- motamburu,mbomai,12
Kilimanjaro ,Rombo ,motamburu kitendeni,kamwanga,973
Kilimanjaro ,Rombo ,motamburu kitendeni,endonet,1
Kilimanjaro ,Rombo ,motamburu kitendeni,rongai,2
Kilimanjaro ,Rombo ,motamburu kitendeni,nalemuru,1
Kilimanjaro ,Rombo ,marangu kitowo,marangu,4
Kilimanjaro ,Rombo ,marangu kitowo,kitowo,4
